revision	construction	world_knowledge_filter	accuracy	delta_accuracy	delta_accuracy_zscale
step32000	nevermind	verb_bake_aligned	0.5	0.0	-0.1775619497158152
step32000	nevermind	verb_bake_misaligned	0.4611111111111111	-0.011111111111111127	-0.2731906536813186
step32000	nevermind	verb_cook_all	0.5399305555555556	0.1232638888888889	0.8833189849014861
step32000	nevermind	verb_cook_aligned	0.4895833333333333	-0.07291666666666669	-0.8051253194894302
step32000	nevermind	verb_cook_misaligned	0.5902777777777778	0.3194444444444445	2.5717632892924027
step32000	nevermind	verb_paint_all	0.6723484848484849	0.2411616161616162	1.8980156022627208
step32000	nevermind	verb_paint_aligned	0.6073232323232324	0.17550505050505055	1.3329368970120201
step32000	nevermind	verb_paint_misaligned	0.7373737373737373	0.30681818181818177	2.463094307513421
step32000	nevermind	verb_draw_all	0.5378787878787878	0.13131313131313127	0.952595460785586
step32000	nevermind	verb_draw_aligned	0.4873737373737373	0.002525252525252486	-0.15582815336001937
step32000	nevermind	verb_draw_misaligned	0.5883838383838383	0.26010101010101006	2.0610190749311914
step32000	nevermind	verb_sing_all	0.5050505050505051	0.08207070707070718	0.5287864318475617
step32000	nevermind	verb_sing_aligned	0.51010101010101	0.05555555555555558	0.30058157011170106
step32000	nevermind	verb_sing_misaligned	0.5	0.10858585858585862	0.756991293583421
step32000	nevermind	verb_write_all	0.5572916666666666	0.06944444444444442	0.42011745006857965
step32000	nevermind	verb_write_aligned	0.5243055555555556	0.02083333333333337	0.0017418702195036335
step32000	nevermind	verb_write_misaligned	0.5902777777777778	0.11805555555555558	0.8384930299176566
step32000	nevermind	verb_make_all	0.4736111111111111	0.005555555555555591	-0.1297475977330633
step32000	nevermind	verb_make_aligned	0.5	0.008333333333333415	-0.1058404217416871
step32000	nevermind	verb_make_misaligned	0.4472222222222222	0.002777777777777768	-0.1536547737244395
step32000	nevermind	verb_pick up_all	0.5	0.11944444444444452	0.850446617913345
step32000	nevermind	verb_pick up_aligned	0.5	0.0	-0.1775619497158152
step32000	nevermind	verb_pick up_misaligned	0.5	0.23888888888888887	1.8784551855425038
step32000	nevermind	verb_lift_all	0.2944444444444444	-0.1472222222222222	-1.4446422772587324
step32000	nevermind	verb_lift_aligned	0.4555555555555555	-0.04444444444444451	-0.5600767655778286
step32000	nevermind	verb_lift_misaligned	0.1333333333333333	-0.25	-2.3292077889396374
step32000	nevermind	verb_see_all	0.3888888888888889	0.02777777777777779	0.06150981019794293
step32000	nevermind	verb_see_aligned	0.5555555555555556	0.33333333333333337	2.6912991692492816
step32000	nevermind	verb_see_misaligned	0.2222222222222222	-0.2777777777777778	-2.5682795488533956
step32000	nevermind	verb_compose_all	0.5972222222222222	0.02777777777777779	0.06150981019794293
step32000	nevermind	verb_compose_aligned	0.5104166666666666	-0.04166666666666674	-0.5361695895864529
step32000	nevermind	verb_compose_misaligned	0.6840277777777778	0.09722222222222221	0.6591892099823378
step32000	blimp	all	0.8379701492537314	0.014089552238806036	-0.05629904391120042
step32000	comps	all	0.6904134576408594	0.016578840697203057	-0.03487477529464909
step32000	ewok	all	0.3978052126200274	0.037722908093278384	0.14710340325348514
step32000	ewok	domain_social-relations	0.3273885350318471	0.0	-0.1775619497158152
step32000	ewok	domain_agent-properties	0.3232142857142857	0.06428571428571428	0.375718408941739
step32000	ewok	domain_material-properties	0.1935483870967742	-0.032258064516129004	-0.4551936709059856
step32000	ewok	domain_spatial-relations	0.4326530612244898	0.06938775510204082	0.41962954851773543
step32000	ewok	domain_material-dynamics	0.632051282051282	0.016666666666666607	-0.0341188937675609
step32000	ewok	domain_quantitative-properties	0.5052631578947369	0.13684210526315793	1.000181035964593
step32000	ewok	domain_social-interactions	0.6571428571428571	0.06285714285714283	0.3634232898604599
step32000	ewok	domain_physical-interactions	0.3035714285714285	0.0892857142857143	0.5908829928641214
step32000	ewok	domain_physical-dynamics	0.3066666666666666	-0.026666666666666727	-0.40707083923302345
step32000	ewok	domain_physical-relations	0.1855421686746988	0.009638554216867518	-0.09460692940839033
step32000	ewok	domain_social-properties	0.5513513513513514	0.016216216216216273	-0.03799573311751274
step64000	letalone	all	0.8254371122391427	0.2091088550479414	1.622150841919227
step64000	letalone	aligned	0.7853919909757473	0.224760293288212	1.7568562497894142
step64000	letalone	misaligned	0.8654822335025381	0.1934574168076706	1.4874454340490375
step64000	letalone	aligned1	0.9069373942470388	-0.07332205301748462	-0.8086143109094924
step64000	letalone	misaligned1	0.8268471517202481	0.46644106034968974	3.836901917262416
step64000	letalone	aligned2	0.6638465877044557	0.5228426395939086	4.32232681048832
step64000	letalone	misaligned2	0.904117315284828	-0.07952622673434862	-0.8620110491643412
step64000	letalone	verb_hold_all	0.9888888888888888	0.4888888888888888	4.030101024766326
step64000	letalone	verb_hold_aligned	0.9777777777777776	0.47777777777777763	3.934472320800822
step64000	letalone	verb_hold_misaligned	1.0	0.5	4.125729728731829
step64000	letalone	verb_bake_all	0.6722222222222223	0.17222222222222228	1.304682961749485
step64000	letalone	verb_bake_aligned	0.7833333333333333	0.2833333333333333	2.260970001404517
step64000	letalone	verb_bake_misaligned	0.5611111111111111	0.061111111111111116	0.34839592209445247
step64000	letalone	verb_cook_all	0.8298611111111112	0.16319444444444453	1.2269846397775142
step64000	letalone	verb_cook_aligned	0.7118055555555556	0.20486111111111116	1.5855922796481507
step64000	letalone	verb_cook_misaligned	0.9479166666666666	0.12152777777777779	0.8683769999068762
step64000	letalone	verb_paint_all	0.8756313131313131	0.04924242424242431	0.24624707922221098
step64000	letalone	verb_paint_aligned	0.7992424242424242	0.05429292929292928	0.2897146719338026
step64000	letalone	verb_paint_misaligned	0.952020202020202	0.04419191919191923	0.20277948651061833
step64000	letalone	verb_draw_all	0.73989898989899	0.08585858585858586	0.561387126381255
step64000	letalone	verb_draw_aligned	0.6767676767676768	0.148989898989899	1.1047320352761598
step64000	letalone	verb_draw_misaligned	0.803030303030303	0.022727272727272707	0.01804221748635028
step64000	letalone	verb_sing_all	0.7904040404040404	0.29040404040404044	2.3218246312007467
step64000	letalone	verb_sing_aligned	0.6818181818181818	0.18181818181818177	1.3872713879015097
step64000	letalone	verb_sing_misaligned	0.898989898989899	0.398989898989899	3.2563778744999823
step64000	letalone	verb_write_all	0.8697916666666666	0.24131944444444442	1.8993739645349577
step64000	letalone	verb_write_aligned	0.8506944444444444	0.32986111111111105	2.661415199260061
step64000	letalone	verb_write_misaligned	0.8888888888888888	0.15277777777777768	1.1373327298098532
step64000	letalone	verb_make_all	0.6111111111111112	0.11111111111111116	0.7787250899392173
step64000	letalone	verb_make_aligned	0.6194444444444445	0.11944444444444446	0.8504466179133445
step64000	letalone	verb_make_misaligned	0.6027777777777777	0.10277777777777775	0.7070035619650892
step64000	letalone	verb_pick up_all	0.9138888888888888	0.41388888888888875	3.3846072729991783
step64000	letalone	verb_pick up_aligned	0.9277777777777778	0.4277777777777778	3.504143152956059
step64000	letalone	verb_pick up_misaligned	0.9	0.4	3.2650713930423008
step64000	letalone	verb_lift_all	0.9222222222222224	0.4138888888888891	3.3846072729991814
step64000	letalone	verb_lift_aligned	1.0	0.49444444444444446	4.077915376749078
step64000	letalone	verb_lift_misaligned	0.8444444444444444	0.33333333333333337	2.6912991692492816
step64000	letalone	verb_see_all	0.8333333333333334	0.3055555555555556	2.4522274093355234
step64000	letalone	verb_see_aligned	0.9444444444444444	0.38888888888888884	3.169442689076797
step64000	letalone	verb_see_misaligned	0.7222222222222222	0.2222222222222222	1.735012129594249
step64000	letalone	verb_compose_all	0.9496527777777778	0.4288194444444444	3.5131083439528243
step64000	letalone	verb_compose_aligned	0.9027777777777778	0.4027777777777778	3.2889785690336764
step64000	letalone	verb_compose_misaligned	0.9965277777777778	0.45486111111111116	3.737238118871973
step64000	muchless	all	0.773970671178793	0.22617033276931753	1.7689918721200624
step64000	muchless	aligned	0.7478849407783418	0.21404399323181045	1.6646255200764926
step64000	muchless	misaligned	0.8000564015792442	0.2382966723068246	1.8733582241636322
step64000	muchless	aligned1	0.8031584884376762	-0.16187253243090816	-1.5707313932741622
step64000	muchless	misaligned1	0.7495769881556683	0.580936266215454	4.822314450511002
step64000	muchless	aligned2	0.6926113931190073	0.5899605188945292	4.899982433427148
step64000	muchless	misaligned2	0.85053581500282	-0.10434292160180492	-1.0755980021837395
step64000	muchless	verb_hold_all	0.9416666666666668	0.44722222222222235	3.6714933848956903
step64000	muchless	verb_hold_aligned	0.9333333333333332	0.43333333333333324	3.5519575049388092
step64000	muchless	verb_hold_misaligned	0.95	0.4611111111111111	3.791029264852568
step64000	muchless	verb_bake_all	0.6972222222222222	0.1972222222222222	1.5198475456718665
step64000	muchless	verb_bake_aligned	0.8666666666666667	0.3666666666666667	2.9781852811457914
step64000	muchless	verb_bake_misaligned	0.5277777777777778	0.02777777777777779	0.06150981019794293
step64000	muchless	verb_cook_all	0.7951388888888888	0.29513888888888884	2.3625754993678636
step64000	muchless	verb_cook_aligned	0.7083333333333334	0.25347222222222227	2.0039678594972274
step64000	muchless	verb_cook_misaligned	0.8819444444444444	0.3368055555555556	2.721183139238501
step64000	muchless	verb_paint_all	0.8320707070707071	0.13888888888888884	1.0177968498529746
step64000	muchless	verb_paint_aligned	0.7411616161616161	0.0479797979797979	0.2353801810443116
step64000	muchless	verb_paint_misaligned	0.922979797979798	0.22979797979797978	1.8002135186616375
step64000	muchless	verb_draw_all	0.6616161616161617	0.11616161616161624	0.82219268265081
step64000	muchless	verb_draw_aligned	0.601010101010101	0.1262626262626263	0.9091278680739943
step64000	muchless	verb_draw_misaligned	0.7222222222222222	0.10606060606060608	0.7352574972276247
step64000	muchless	verb_sing_all	0.696969696969697	0.19823232323232332	1.5285410642141861
step64000	muchless	verb_sing_aligned	0.6717171717171717	0.1742424242424243	1.3220699988341222
step64000	muchless	verb_sing_misaligned	0.7222222222222222	0.2222222222222222	1.735012129594249
step64000	muchless	verb_write_all	0.7795138888888888	0.23263888888888884	1.824664039561908
step64000	muchless	verb_write_aligned	0.6805555555555556	0.21180555555555558	1.6453602196265902
step64000	muchless	verb_write_misaligned	0.8784722222222222	0.2534722222222222	2.003967859497227
step64000	muchless	verb_make_all	0.5805555555555556	0.0805555555555556	0.5157461540340834
step64000	muchless	verb_make_aligned	0.6194444444444445	0.11944444444444446	0.8504466179133445
step64000	muchless	verb_make_misaligned	0.5416666666666666	0.04166666666666663	0.18104569015482153
step64000	muchless	verb_pick up_all	0.8944444444444445	0.3944444444444445	3.217257041059549
step64000	muchless	verb_pick up_aligned	0.9611111111111112	0.46111111111111125	3.7910292648525696
step64000	muchless	verb_pick up_misaligned	0.8277777777777777	0.3277777777777777	2.643484817266529
step64000	muchless	verb_lift_all	0.8472222222222222	0.4333333333333334	3.551957504938811
step64000	muchless	verb_lift_aligned	0.9944444444444444	0.49444444444444435	4.077915376749077
step64000	muchless	verb_lift_misaligned	0.7	0.3722222222222222	3.025999633128542
step64000	muchless	verb_see_all	0.6666666666666666	0.16666666666666663	1.2568686097667328
step64000	muchless	verb_see_aligned	0.8333333333333334	0.33333333333333337	2.6912991692492816
step64000	muchless	verb_see_misaligned	0.5	0.0	-0.1775619497158152
step64000	muchless	verb_compose_all	0.9184027777777778	0.41145833333333337	3.363688494006726
step64000	muchless	verb_compose_aligned	0.8576388888888888	0.35763888888888884	2.900486959173819
step64000	muchless	verb_compose_misaligned	0.9791666666666666	0.4652777777777778	3.826890028839632
step64000	nottomention	all	0.7251833051325437	0.13987591652566267	1.0262917854844278
step64000	nottomention	aligned	0.7594472645234066	0.20248166948674562	1.5651134169651824
step64000	nottomention	misaligned	0.6909193457416808	0.07727016356457983	0.4874701540036743
step64000	nottomention	aligned1	0.9086294416243654	-0.08855047941342375	-0.9396790320804871
step64000	nottomention	misaligned1	0.589960518894529	0.3587140439932318	2.909740371200938
step64000	nottomention	aligned2	0.6102650874224478	0.49351381838691477	4.06990586601085
step64000	nottomention	misaligned2	0.7918781725888325	-0.20417371686407226	-1.9348000631935904
step64000	nottomention	verb_hold_all	0.9055555555555556	0.4	3.2650713930423008
step64000	nottomention	verb_hold_aligned	0.9444444444444444	0.4444444444444444	3.6475862089043134
step64000	nottomention	verb_hold_misaligned	0.8666666666666667	0.3555555555555556	2.882556577180288
step64000	nottomention	verb_bake_all	0.6888888888888889	0.18888888888888888	1.4481260176977395
step64000	nottomention	verb_bake_aligned	0.8777777777777778	0.37777777777777777	3.0738139851112942
step64000	nottomention	verb_bake_misaligned	0.5	0.0	-0.1775619497158152
step64000	nottomention	verb_cook_all	0.8541666666666666	0.25	1.9740838895080073
step64000	nottomention	verb_cook_aligned	0.8645833333333334	0.3402777777777778	2.751067109227721
step64000	nottomention	verb_cook_misaligned	0.84375	0.1597222222222222	1.1971006697882935
step64000	nottomention	verb_paint_all	0.6388888888888888	-0.11174242424242431	-1.1392824384597968
step64000	nottomention	verb_paint_aligned	0.6275252525252525	-0.07196969696969702	-0.7969751458560069
step64000	nottomention	verb_paint_misaligned	0.6502525252525253	-0.1515151515151515	-1.481589731063586
step64000	nottomention	verb_draw_all	0.6792929292929293	0.172979797979798	1.311203100656224
step64000	nottomention	verb_draw_aligned	0.6565656565656566	0.1540404040404041	1.1481996279877527
step64000	nottomention	verb_draw_misaligned	0.702020202020202	0.19191919191919193	1.474206573324695
step64000	nottomention	verb_sing_all	0.7386363636363636	0.20707070707070707	1.6046093514594721
step64000	nottomention	verb_sing_aligned	0.6565656565656566	0.09848484848484851	0.6700561081602362
step64000	nottomention	verb_sing_misaligned	0.8207070707070707	0.31565656565656564	2.5391625947587078
step64000	nottomention	verb_write_all	0.7361111111111112	0.07638888888888895	0.4798853900470199
step64000	nottomention	verb_write_aligned	0.8090277777777778	0.26736111111111116	2.1235037394541063
step64000	nottomention	verb_write_misaligned	0.6631944444444444	-0.11458333333333337	-1.1637329593600674
step64000	nottomention	verb_make_all	0.6208333333333333	0.12083333333333335	0.8624002059090323
step64000	nottomention	verb_make_aligned	0.7416666666666667	0.2416666666666667	1.90236236153388
step64000	nottomention	verb_make_misaligned	0.5	0.0	-0.1775619497158152
step64000	nottomention	verb_pick up_all	0.6277777777777778	0.12777777777777777	0.9221681458874716
step64000	nottomention	verb_pick up_aligned	0.7388888888888889	0.23888888888888893	1.8784551855425042
step64000	nottomention	verb_pick up_misaligned	0.5166666666666667	0.01666666666666672	-0.034118893767559944
step64000	nottomention	verb_lift_all	0.7694444444444445	0.2583333333333334	2.045805417482135
step64000	nottomention	verb_lift_aligned	0.9888888888888888	0.4888888888888888	4.030101024766326
step64000	nottomention	verb_lift_misaligned	0.55	0.02777777777777779	0.06150981019794293
step64000	nottomention	verb_see_all	0.5277777777777778	0.02777777777777779	0.06150981019794293
step64000	nottomention	verb_see_aligned	0.5	0.0	-0.1775619497158152
step64000	nottomention	verb_see_misaligned	0.5555555555555556	0.05555555555555558	0.30058157011170106
step64000	nottomention	verb_compose_all	0.953125	0.4184027777777778	3.4234564339851654
step64000	nottomention	verb_compose_aligned	0.96875	0.4652777777777778	3.826890028839632
step64000	nottomention	verb_compose_misaligned	0.9375	0.3715277777777778	3.0200228391306987
step64000	nevermind	all	0.6876762549351382	0.14396503102086855	1.061485090243306
step64000	nevermind	aligned	0.7044557247602933	0.18076706147772137	1.3782248330732092
step64000	nevermind	misaligned	0.6708967851099831	0.10716300056401573	0.744745347413403
step64000	nevermind	aligned1	0.7619853355893965	-0.2047377326565143	-1.9396543121258483
step64000	nevermind	misaligned1	0.6897913141567964	0.478849407783418	3.9436953937721158
step64000	nevermind	aligned2	0.64692611393119	0.5662718556119571	4.696103978272267
step64000	nevermind	misaligned2	0.6520022560631697	-0.2645234066553862	-2.454204698945307
step64000	nevermind	verb_hold_all	0.8444444444444444	0.35833333333333334	2.9064637531716637
step64000	nevermind	verb_hold_aligned	0.9166666666666666	0.41666666666666663	3.4085144489905552
step64000	nevermind	verb_hold_misaligned	0.7722222222222223	0.30000000000000004	2.404413057352772
step64000	nevermind	verb_bake_all	0.6666666666666666	0.18611111111111112	1.4242188417063637
step64000	nevermind	verb_bake_aligned	0.8333333333333334	0.33333333333333337	2.6912991692492816
step64000	nevermind	verb_bake_misaligned	0.5	0.03888888888888892	0.1571385141634463
step64000	nevermind	verb_cook_all	0.7013888888888888	0.16145833333333326	1.2120426547829029
step64000	nevermind	verb_cook_aligned	0.6597222222222222	0.1701388888888889	1.286752579755953
step64000	nevermind	verb_cook_misaligned	0.7430555555555556	0.1527777777777778	1.1373327298098541
step64000	nevermind	verb_paint_all	0.7443181818181818	0.0719696969696969	0.44185124642437545
step64000	nevermind	verb_paint_aligned	0.7058080808080808	0.0984848484848484	0.6700561081602352
step64000	nevermind	verb_paint_misaligned	0.7828282828282829	0.045454545454545525	0.21364638468851674
step64000	nevermind	verb_draw_all	0.6085858585858586	0.07070707070707072	0.430984348246478
step64000	nevermind	verb_draw_aligned	0.5378787878787878	0.05050505050505055	0.2571139774001089
step64000	nevermind	verb_draw_misaligned	0.6792929292929293	0.09090909090909094	0.6048547190928477
step64000	nevermind	verb_sing_all	0.6654040404040404	0.16035353535353536	1.2025341188772427
step64000	nevermind	verb_sing_aligned	0.7121212121212122	0.2020202020202021	1.5611417587478804
step64000	nevermind	verb_sing_misaligned	0.6186868686868687	0.11868686868686873	0.8439264790066058
step64000	nevermind	verb_write_all	0.6666666666666666	0.109375	0.763783104944607
step64000	nevermind	verb_write_aligned	0.7013888888888888	0.17708333333333326	1.3465205197343917
step64000	nevermind	verb_write_misaligned	0.6319444444444444	0.04166666666666663	0.18104569015482153
step64000	nevermind	verb_make_all	0.5625	0.0888888888888889	0.5874676820082106
step64000	nevermind	verb_make_aligned	0.5722222222222222	0.07222222222222219	0.44402462605995535
step64000	nevermind	verb_make_misaligned	0.5527777777777778	0.10555555555555562	0.7309107379564659
step64000	nevermind	verb_pick up_all	0.5666666666666667	0.06666666666666665	0.39621027407720394
step64000	nevermind	verb_pick up_aligned	0.6333333333333333	0.1333333333333333	0.9699824978702231
step64000	nevermind	verb_pick up_misaligned	0.5	0.0	-0.1775619497158152
step64000	nevermind	verb_lift_all	0.7138888888888889	0.4194444444444445	3.4324216249819317
step64000	nevermind	verb_lift_aligned	0.9388888888888888	0.4833333333333333	3.9822866727835744
step64000	nevermind	verb_lift_misaligned	0.4888888888888889	0.35555555555555557	2.8825565771802877
step64000	nevermind	verb_see_all	0.1944444444444444	-0.1944444444444445	-1.851064269112122
step64000	nevermind	verb_see_aligned	0.2222222222222222	-0.33333333333333337	-3.046423068680912
step64000	nevermind	verb_see_misaligned	0.1666666666666666	-0.05555555555555561	-0.6557054695433318
step64000	nevermind	verb_compose_all	0.8402777777777778	0.24305555555555558	1.9143159495295679
step64000	nevermind	verb_compose_aligned	0.8472222222222222	0.3368055555555556	2.721183139238501
step64000	nevermind	verb_compose_misaligned	0.8333333333333334	0.14930555555555558	1.1074487598206346
step64000	blimp	all	0.8435223880597015	0.005552238805970111	-0.12977614361484469
step64000	comps	all	0.6934333198216457	0.0030198621807863146	-0.1515712541305422
step64000	ewok	all	0.4327846364883402	0.03497942386831282	0.12349137758299174
step64000	ewok	domain_social-relations	0.3834394904458599	0.05605095541401278	0.30484527028850705
step64000	ewok	domain_agent-properties	0.3366071428571429	0.013392857142857206	-0.06229520832882418
step64000	ewok	domain_material-properties	0.2419354838709677	0.048387096774193505	0.23888563206944036
step64000	ewok	domain_spatial-relations	0.3428571428571428	-0.08979591836734702	-0.9503980062533521
step64000	ewok	domain_material-dynamics	0.6961538461538461	0.0641025641025641	0.3741421116236263
step64000	ewok	domain_quantitative-properties	0.531578947368421	0.02631578947368418	0.048927085991955305
step64000	ewok	domain_social-interactions	0.68	0.02285714285714291	0.019159955584648992
step64000	ewok	domain_physical-interactions	0.3035714285714285	0.0	-0.1775619497158152
step64000	ewok	domain_physical-dynamics	0.4933333333333333	0.1866666666666667	1.4290002769046393
step64000	ewok	domain_physical-relations	0.2313253012048192	0.045783132530120396	0.2164743967444503
step64000	ewok	domain_social-properties	0.6486486486486487	0.0972972972972973	0.6598353498739967
step128000	letalone	all	0.9553017484489564	0.1298646362098137	0.9401288669368287
step128000	letalone	aligned	0.9782853919909758	0.19289340101522845	1.482591185116779
step128000	letalone	misaligned	0.9323181049069372	0.06683587140439917	0.39766654875688046
step128000	letalone	aligned1	0.98195149464185	0.07501410039481127	0.4680531582746398
step128000	letalone	misaligned1	0.9627749576988156	0.13592780597856746	0.9923120429586155
step128000	letalone	aligned2	0.9746192893401016	0.31077270163564585	2.49712921195892
step128000	letalone	misaligned2	0.9018612521150592	-0.002256063169768785	-0.19697894544485167
step128000	letalone	verb_hold_all	0.9888888888888888	0.0	-0.1775619497158152
step128000	letalone	verb_hold_aligned	1.0	0.022222222222222365	0.013695458215192448
step128000	letalone	verb_hold_misaligned	0.9777777777777776	-0.022222222222222365	-0.3688193576468229
step128000	letalone	verb_bake_all	0.9166666666666666	0.24444444444444435	1.9262695375252548
step128000	letalone	verb_bake_aligned	0.9666666666666668	0.18333333333333346	1.400311665714989
step128000	letalone	verb_bake_misaligned	0.8666666666666667	0.3055555555555556	2.4522274093355234
step128000	letalone	verb_cook_all	0.9131944444444444	0.08333333333333326	0.5396533300254582
step128000	letalone	verb_cook_aligned	0.9930555555555556	0.28125	2.243039619410985
step128000	letalone	verb_cook_misaligned	0.8333333333333334	-0.11458333333333326	-1.1637329593600663
step128000	letalone	verb_paint_all	0.9558080808080808	0.08017676767676762	0.5124860845807132
step128000	letalone	verb_paint_aligned	0.9659090909090908	0.16666666666666663	1.2568686097667328
step128000	letalone	verb_paint_misaligned	0.9457070707070708	-0.0063131313131311595	-0.23189644060530434
step128000	letalone	verb_draw_all	0.9406565656565656	0.2007575757575757	1.550274860569981
step128000	letalone	verb_draw_aligned	0.9494949494949496	0.2727272727272728	2.1696880567101737
step128000	letalone	verb_draw_misaligned	0.9318181818181818	0.12878787878787878	0.9308616644297901
step128000	letalone	verb_sing_all	0.9633838383838385	0.172979797979798	1.311203100656224
step128000	letalone	verb_sing_aligned	0.9621212121212122	0.2803030303030304	2.2348894457775623
step128000	letalone	verb_sing_misaligned	0.9646464646464646	0.06565656565656564	0.3875167555348854
step128000	letalone	verb_write_all	0.9427083333333334	0.07291666666666674	0.45000142005780025
step128000	letalone	verb_write_aligned	0.9930555555555556	0.14236111111111116	1.0476808198421952
step128000	letalone	verb_write_misaligned	0.8923611111111112	0.003472222222222321	-0.1476779797265946
step128000	letalone	verb_make_all	0.9708333333333332	0.35972222222222205	2.91841734116735
step128000	letalone	verb_make_aligned	1.0	0.38055555555555554	3.09772116110267
step128000	letalone	verb_make_misaligned	0.9416666666666668	0.338888888888889	2.739113521232034
step128000	letalone	verb_pick up_all	0.9861111111111112	0.07222222222222241	0.44402462605995724
step128000	letalone	verb_pick up_aligned	1.0	0.07222222222222219	0.44402462605995535
step128000	letalone	verb_pick up_misaligned	0.9722222222222222	0.07222222222222219	0.44402462605995535
step128000	letalone	verb_lift_all	0.9583333333333334	0.03611111111111098	0.13323133817206914
step128000	letalone	verb_lift_aligned	1.0	0.0	-0.1775619497158152
step128000	letalone	verb_lift_misaligned	0.9166666666666666	0.07222222222222219	0.44402462605995535
step128000	letalone	verb_see_all	0.8611111111111112	0.02777777777777779	0.06150981019794293
step128000	letalone	verb_see_aligned	0.8888888888888888	-0.05555555555555558	-0.6557054695433315
step128000	letalone	verb_see_misaligned	0.8333333333333334	0.11111111111111116	0.7787250899392173
step128000	letalone	verb_compose_all	0.9861111111111112	0.03645833333333337	0.13621973517099253
step128000	letalone	verb_compose_aligned	0.9895833333333334	0.08680555555555558	0.5695373000146788
step128000	letalone	verb_compose_misaligned	0.9826388888888888	-0.01388888888888895	-0.29709782967269477
step128000	muchless	all	0.8784545967287084	0.10448392554991537	0.7216876649851729
step128000	muchless	aligned	0.9216018048505358	0.173716864072194	1.317546721419971
step128000	muchless	misaligned	0.835307388606881	0.03525098702763685	0.12582860855037584
step128000	muchless	aligned1	0.8550479413423576	0.05188945290468139	0.2690289520520175
step128000	muchless	misaligned1	0.9633389734912576	0.21376198533558932	1.6621983956103628
step128000	muchless	aligned2	0.988155668358714	0.2955442752397067	2.366064490787925
step128000	muchless	misaligned2	0.7072758037225042	-0.14326001128031585	-1.410541178509613
step128000	muchless	verb_hold_all	0.8638888888888889	-0.07777777777777783	-0.8469628774743382
step128000	muchless	verb_hold_aligned	0.9944444444444444	0.061111111111111116	0.34839592209445247
step128000	muchless	verb_hold_misaligned	0.7333333333333333	-0.21666666666666667	-2.042321677043128
step128000	muchless	verb_bake_all	0.9694444444444444	0.27222222222222225	2.165341297439014
step128000	muchless	verb_bake_aligned	1.0	0.1333333333333333	0.9699824978702231
step128000	muchless	verb_bake_misaligned	0.9388888888888888	0.411111111111111	3.3607000970078027
step128000	muchless	verb_cook_all	0.7708333333333334	-0.02430555555555547	-0.38674973964035275
step128000	muchless	verb_cook_aligned	0.8923611111111112	0.1840277777777778	1.406288459712832
step128000	muchless	verb_cook_misaligned	0.6493055555555556	-0.23263888888888884	-2.179787938993538
step128000	muchless	verb_paint_all	0.8983585858585859	0.06628787878787878	0.39295020462383456
step128000	muchless	verb_paint_aligned	0.9305555555555556	0.18939393939393945	1.4524727769688992
step128000	muchless	verb_paint_misaligned	0.8661616161616161	-0.05681818181818188	-0.66657236772123
step128000	muchless	verb_draw_all	0.7992424242424242	0.13762626262626254	1.006929951675076
step128000	muchless	verb_draw_aligned	0.8282828282828283	0.2272727272727273	1.7784797223058417
step128000	muchless	verb_draw_misaligned	0.7702020202020202	0.04797979797979801	0.23538018104431258
step128000	muchless	verb_sing_all	0.9255050505050504	0.22853535353535337	1.7893466204837383
step128000	muchless	verb_sing_aligned	0.904040404040404	0.23232323232323226	1.8219473150174335
step128000	muchless	verb_sing_misaligned	0.946969696969697	0.2247474747474748	1.7567459259500458
step128000	muchless	verb_write_all	0.8454861111111112	0.06597222222222232	0.39023348007936093
step128000	muchless	verb_write_aligned	0.8506944444444444	0.17013888888888884	1.2867525797559525
step128000	muchless	verb_write_misaligned	0.8402777777777778	-0.03819444444444442	-0.5062856195972323
step128000	muchless	verb_make_all	0.9583333333333334	0.37777777777777777	3.0738139851112942
step128000	muchless	verb_make_aligned	1.0	0.38055555555555554	3.09772116110267
step128000	muchless	verb_make_misaligned	0.9166666666666666	0.375	3.049906809119918
step128000	muchless	verb_pick up_all	0.8444444444444444	-0.050000000000000044	-0.6078911175605801
step128000	muchless	verb_pick up_aligned	0.9888888888888888	0.027777777777777568	0.061509810197941016
step128000	muchless	verb_pick up_misaligned	0.7	-0.12777777777777777	-1.277292045319102
step128000	muchless	verb_lift_all	0.8472222222222222	0.0	-0.1775619497158152
step128000	muchless	verb_lift_aligned	1.0	0.005555555555555647	-0.12974759773306282
step128000	muchless	verb_lift_misaligned	0.6944444444444444	-0.005555555555555536	-0.22537630169856665
step128000	muchless	verb_see_all	0.8333333333333334	0.16666666666666674	1.2568686097667336
step128000	muchless	verb_see_aligned	0.8333333333333334	0.0	-0.1775619497158152
step128000	muchless	verb_see_misaligned	0.8333333333333334	0.33333333333333337	2.6912991692492816
step128000	muchless	verb_compose_all	0.9045138888888888	-0.01388888888888895	-0.29709782967269477
step128000	muchless	verb_compose_aligned	0.8715277777777778	0.01388888888888895	-0.058026069758935664
step128000	muchless	verb_compose_misaligned	0.9375	-0.04166666666666663	-0.536169589586452
step128000	nottomention	all	0.7938522278623802	0.06866892272983649	0.4134428577867241
step128000	nottomention	aligned	0.8567399887196842	0.09729272419627755	0.6597959910988707
step128000	nottomention	misaligned	0.7309644670050761	0.04004512126339532	0.16708972447457662
step128000	nottomention	aligned1	0.7247602932882121	-0.1838691483361533	-1.7600471016322634
